customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15636595,602,Spain,Male,37,3,107593.0,2,No,Active,153123.0,Stayed
15737275,649,France,Male,39,3,113096.0,1,Yes,Active,60335.0,Stayed
15672905,679,Spain,Female,40,7,0.0,2,Yes,Active,163757.0,Stayed
15753955,639,Spain,Male,34,7,149940.0,2,No,InActive,156649.0,Stayed
15708504,790,Germany,Male,50,8,121439.0,1,Yes,Active,176472.0,Left
15592451,565,France,Male,32,9,0.0,2,Yes,InActive,5388.0,Stayed
15790455,478,France,Female,50,2,0.0,1,No,Active,93333.0,Left
15572174,825,France,Male,29,3,148874.0,2,No,Active,71193.0,Stayed
15656330,528,Spain,Female,32,0,68138.0,1,Yes,Active,170309.0,Stayed
15569626,577,Spain,Male,35,5,110080.0,1,Yes,Active,109794.0,Stayed
15608726,663,France,Male,24,7,0.0,2,Yes,Active,166311.0,Stayed
15637366,505,Germany,Female,25,5,114269.0,2,Yes,Active,126728.0,Stayed
15778049,633,Germany,Male,29,6,117412.0,1,No,InActive,30339.0,Stayed
15727421,586,France,Female,38,6,0.0,2,Yes,Active,37936.0,Stayed
15688865,850,France,Female,35,9,0.0,2,No,InActive,25329.0,Stayed
15751032,629,Germany,Female,37,1,35550.0,2,No,InActive,49676.0,Stayed
15734737,744,France,Male,56,9,0.0,2,Yes,Active,169499.0,Stayed
15746515,750,France,Male,36,7,136493.0,3,Yes,Active,26500.0,Left
15664311,637,Germany,Male,28,3,123676.0,1,Yes,Active,166458.0,Stayed
15708139,575,France,Female,40,1,139532.0,1,Yes,InActive,181294.0,Stayed
15768574,671,Spain,Male,58,1,178714.0,1,Yes,Active,21768.0,Stayed
15738018,571,France,Male,40,5,0.0,2,No,InActive,72849.0,Stayed
15699753,590,France,Male,41,1,89086.0,1,Yes,InActive,24500.0,Stayed
15703199,619,Spain,Male,38,3,96143.0,1,No,InActive,98995.0,Stayed
15627830,640,Germany,Female,30,5,32198.0,1,No,Active,141446.0,Stayed
15570855,670,France,Male,38,7,0.0,2,Yes,Active,77864.0,Stayed
15772503,737,France,Female,33,4,0.0,2,Yes,InActive,115115.0,Stayed
15584453,555,Spain,Male,32,10,0.0,2,No,Active,168606.0,Stayed
15710111,742,France,Male,33,6,0.0,2,No,InActive,38550.0,Stayed
15618562,618,Germany,Female,40,0,140306.0,1,Yes,InActive,160619.0,Left
15706764,560,France,Female,35,1,0.0,2,Yes,InActive,3702.0,Stayed
15798737,654,France,Male,38,8,0.0,2,Yes,InActive,88659.0,Stayed
15712608,787,Germany,Female,42,2,74484.0,2,No,Active,44274.0,Stayed
15636736,611,France,Female,53,7,0.0,2,No,Active,156495.0,Left
15703544,559,Spain,Male,34,0,0.0,1,Yes,InActive,182989.0,Stayed
15815645,481,France,Male,37,8,152304.0,2,Yes,Active,175082.0,Stayed
15705739,753,Germany,Male,32,5,159905.0,1,Yes,InActive,148811.0,Stayed
15709643,675,France,Male,32,1,0.0,3,Yes,InActive,85901.0,Stayed
15669805,748,Germany,Female,31,1,99558.0,1,Yes,InActive,199255.0,Stayed
15737489,610,Spain,Female,46,5,116887.0,1,No,InActive,107973.0,Stayed
15775131,580,Spain,Male,32,9,142188.0,2,No,Active,128029.0,Stayed
15765283,624,Germany,Female,40,3,149962.0,2,Yes,InActive,104611.0,Stayed
15628715,709,France,Female,36,8,0.0,2,Yes,Active,69677.0,Stayed
15813283,605,France,Female,34,2,0.0,1,No,InActive,35982.0,Stayed
15745716,706,Spain,Male,53,7,0.0,2,No,Active,117939.0,Stayed
15598485,567,Spain,Male,40,8,28650.0,1,Yes,Active,95141.0,Stayed
15696552,747,France,Female,21,4,81026.0,2,Yes,InActive,167683.0,Stayed
15754569,664,France,Male,57,1,0.0,2,Yes,Active,56563.0,Stayed
15701741,711,France,Female,39,3,152463.0,1,Yes,InActive,90306.0,Stayed
15572631,609,France,Male,25,10,0.0,1,No,Active,109895.0,Stayed
15636069,632,Spain,Male,28,7,155520.0,1,Yes,InActive,1843.0,Stayed
15682467,725,France,Female,36,1,118851.0,1,Yes,Active,102747.0,Stayed
15790744,850,France,Female,34,9,92899.0,2,Yes,InActive,97466.0,Stayed
15625023,682,France,Male,40,4,0.0,1,No,Active,105353.0,Stayed
15731267,797,France,Male,37,4,75264.0,1,Yes,InActive,85802.0,Stayed
15742879,668,Spain,Male,38,1,147904.0,1,Yes,Active,69370.0,Stayed
15757015,783,Germany,Female,41,5,106640.0,1,Yes,InActive,176946.0,Stayed
15770711,766,Germany,Female,28,4,90697.0,1,No,Active,21597.0,Stayed
15569430,704,Spain,Female,36,2,175510.0,2,Yes,InActive,152040.0,Stayed
15617304,722,France,Male,40,6,0.0,2,Yes,Active,111893.0,Stayed
15704466,692,France,Female,34,7,0.0,2,Yes,InActive,195075.0,Stayed
15664681,584,France,Female,35,2,114321.0,2,No,InActive,15959.0,Stayed
15605534,644,Germany,Female,51,4,95560.0,1,No,InActive,72629.0,Left
15792473,598,Germany,Female,50,5,88380.0,3,No,Active,64157.0,Left
15802625,733,Germany,Male,48,7,85916.0,1,Yes,Active,23860.0,Stayed
15766017,615,Germany,Male,58,3,72309.0,1,Yes,Active,85687.0,Left
15762172,850,France,Female,39,2,0.0,2,Yes,InActive,179451.0,Stayed
15728333,521,France,Male,43,8,0.0,1,Yes,Active,93180.0,Stayed
15792868,675,France,Male,69,1,0.0,2,Yes,InActive,157097.0,Stayed
15605698,746,France,Male,58,3,0.0,3,Yes,Active,80345.0,Left
15777060,770,France,Female,33,4,0.0,1,Yes,InActive,26081.0,Left
15626243,618,France,Male,30,3,133844.0,1,Yes,Active,31407.0,Stayed
15719898,556,France,Male,36,7,154872.0,2,Yes,Active,32045.0,Stayed
15599976,749,France,Female,27,9,0.0,2,Yes,InActive,132735.0,Stayed
15752809,702,Spain,Male,43,6,116122.0,1,Yes,InActive,61602.0,Stayed
15589698,555,Germany,Male,42,6,107104.0,1,Yes,Active,41304.0,Left
15609977,587,France,Male,47,6,71027.0,1,Yes,InActive,57962.0,Stayed
15750121,639,France,Male,38,3,0.0,1,Yes,InActive,42863.0,Stayed
15734177,643,France,Male,33,4,0.0,2,Yes,Active,152992.0,Stayed
15781347,600,France,Female,41,1,0.0,2,Yes,Active,91194.0,Stayed
15592025,651,France,Male,53,7,0.0,2,Yes,Active,130132.0,Stayed
15670163,666,France,Female,27,4,0.0,2,No,InActive,88751.0,Stayed
15765402,520,France,Female,39,6,145644.0,1,No,InActive,104119.0,Stayed
15624343,650,Spain,Female,50,7,129668.0,1,No,InActive,42028.0,Stayed
15602354,564,Germany,Male,33,3,109342.0,1,Yes,InActive,75633.0,Stayed
15579183,586,France,Male,64,1,0.0,2,Yes,Active,53710.0,Stayed
15584899,617,France,Female,35,5,0.0,2,No,Active,13066.0,Stayed
15723658,712,Spain,Female,30,6,0.0,2,Yes,InActive,152418.0,Stayed
15803965,654,France,Male,55,3,87486.0,1,Yes,Active,3299.0,Stayed
15682489,605,France,Male,27,9,0.0,2,Yes,InActive,198092.0,Stayed
15813645,491,France,Female,36,0,53369.0,1,Yes,Active,103934.0,Stayed
15766787,707,France,Female,35,9,0.0,2,Yes,Active,70404.0,Stayed
15687171,638,Spain,Male,34,5,146680.0,1,Yes,InActive,102180.0,Stayed
15690744,683,France,Male,43,2,112499.0,2,Yes,InActive,30375.0,Stayed
15707974,815,Spain,Female,38,2,48387.0,1,Yes,InActive,184797.0,Stayed
15673084,645,Spain,Male,38,1,68080.0,1,No,Active,166265.0,Stayed
15814772,645,Germany,Male,49,4,160134.0,1,No,Active,88392.0,Stayed
15743709,683,France,Male,30,4,66190.0,1,Yes,Active,115187.0,Stayed
15610343,705,France,Female,37,10,0.0,2,Yes,Active,13936.0,Left
15737414,647,France,Male,35,4,123762.0,1,Yes,InActive,83910.0,Stayed
15788480,786,Germany,Female,33,0,122326.0,1,No,InActive,34712.0,Left
15568519,534,France,Male,41,9,0.0,2,Yes,InActive,13871.0,Stayed
15792453,602,Spain,Female,42,1,138912.0,1,Yes,Active,139495.0,Stayed
15658100,695,France,Female,42,0,0.0,2,No,Active,140725.0,Stayed
15695197,553,Germany,Female,25,7,128524.0,2,Yes,InActive,20682.0,Stayed
15749807,516,Spain,Female,31,3,0.0,2,Yes,InActive,124202.0,Stayed
15773876,655,France,Female,34,3,0.0,2,Yes,InActive,159639.0,Stayed
15591698,849,Germany,Female,49,9,132935.0,1,Yes,InActive,171057.0,Left
15712813,520,Germany,Male,43,3,150805.0,3,No,Active,25333.0,Left
15763898,568,Spain,Female,46,3,0.0,2,Yes,Active,29373.0,Stayed
15793324,695,Spain,Male,32,9,0.0,3,No,Active,38534.0,Stayed
15757759,807,Spain,Female,28,7,165969.0,3,Yes,InActive,156122.0,Left
15796230,642,Germany,Female,36,2,124496.0,3,Yes,Active,57904.0,Left
15611729,703,Germany,Male,39,1,141560.0,1,Yes,Active,31257.0,Left
15709531,556,France,Male,38,2,114756.0,1,Yes,InActive,193214.0,Stayed
15650751,585,France,Female,30,6,0.0,2,Yes,Active,137758.0,Stayed
15641413,587,Germany,Female,49,7,155394.0,2,Yes,InActive,13308.0,Left
15753840,524,Spain,Female,32,6,0.0,1,Yes,Active,132862.0,Left
15669994,556,Germany,Female,31,1,128664.0,2,Yes,InActive,125083.0,Stayed
15695301,504,Spain,Male,44,4,113523.0,1,Yes,Active,12405.0,Stayed
15792004,731,Spain,Female,26,3,0.0,2,Yes,InActive,37697.0,Stayed
15603035,651,France,Male,34,3,0.0,2,Yes,Active,105600.0,Stayed
15717286,675,Spain,Female,40,8,79036.0,1,Yes,InActive,142784.0,Left
15577107,657,Spain,Female,22,6,0.0,3,No,Active,168412.0,Left
15754747,686,Germany,Male,33,9,141918.0,2,No,Active,184036.0,Stayed
15705676,690,France,Female,35,9,107944.0,2,No,InActive,48478.0,Stayed
15751912,567,France,Male,36,7,0.0,2,No,Active,3896.0,Stayed
15677336,557,Germany,Male,57,1,120043.0,1,Yes,InActive,132371.0,Left
15684395,446,Spain,Female,45,10,125192.0,1,Yes,Active,128261.0,Left
15659949,850,France,Male,31,1,96399.0,2,Yes,InActive,106534.0,Stayed
15812422,637,France,Male,41,2,0.0,2,No,Active,102515.0,Stayed
15806941,499,France,Male,60,7,76962.0,2,Yes,Active,83644.0,Stayed
15637690,622,Germany,Female,34,7,98676.0,1,Yes,InActive,138907.0,Left
15632882,684,Germany,Male,37,1,126817.0,2,Yes,Active,29996.0,Left
15807107,612,France,Male,32,3,121394.0,1,Yes,InActive,164081.0,Stayed
15661034,813,Germany,Female,29,5,106059.0,1,No,InActive,187977.0,Left
15811958,850,Germany,Male,44,2,112755.0,2,No,InActive,158171.0,Stayed
15785167,795,Spain,Male,29,4,0.0,2,No,InActive,155712.0,Stayed
15646720,628,Spain,Female,55,7,0.0,3,Yes,InActive,85891.0,Left
15658614,565,Germany,Female,38,7,145401.0,2,Yes,Active,83845.0,Stayed
15704657,601,France,Male,39,3,72648.0,1,Yes,InActive,41778.0,Left
15567147,802,Spain,Male,40,4,0.0,2,Yes,Active,81908.0,Stayed
15701319,614,Germany,Female,37,6,96341.0,2,Yes,Active,139377.0,Left
15745266,434,Spain,Male,55,6,0.0,1,No,Active,73562.0,Left
15650437,522,Germany,Male,32,8,124450.0,2,Yes,Active,165786.0,Stayed
15764314,550,Germany,Male,36,2,113877.0,2,Yes,InActive,174922.0,Stayed
15612594,599,Spain,Male,25,3,0.0,2,Yes,Active,120790.0,Stayed
15593501,493,France,Female,36,5,148668.0,2,Yes,InActive,56093.0,Stayed
15804150,755,France,Male,34,3,0.0,2,Yes,Active,158816.0,Stayed
15649297,605,France,Female,62,4,111066.0,2,No,Active,125661.0,Stayed
15641110,708,France,Male,41,0,0.0,1,Yes,InActive,128401.0,Stayed
15660608,699,France,Male,44,8,158698.0,1,Yes,InActive,107181.0,Stayed
15806570,763,France,Female,53,4,0.0,1,Yes,InActive,77204.0,Left
15715345,743,Spain,Male,25,6,0.0,2,Yes,InActive,129740.0,Stayed
15755521,660,France,Female,48,0,90044.0,2,No,Active,187605.0,Left
15579074,619,Germany,Male,38,10,84652.0,1,Yes,Active,184754.0,Stayed
15641158,739,Germany,Male,32,3,102128.0,1,Yes,InActive,63981.0,Left
15752507,769,Germany,Male,60,9,148846.0,1,Yes,InActive,192832.0,Left
15597983,692,France,Male,69,10,154954.0,1,Yes,Active,70849.0,Stayed
15586069,560,France,Female,30,0,108883.0,1,Yes,InActive,27915.0,Stayed
15655082,607,France,Female,48,4,112071.0,3,Yes,InActive,173568.0,Left
15720155,630,Germany,Male,29,6,131354.0,1,No,Active,9324.0,Left
15582116,767,Germany,Female,45,7,132746.0,2,Yes,InActive,26629.0,Left
15749365,543,France,Female,34,8,0.0,2,No,Active,145602.0,Stayed
15632069,776,France,Male,39,8,125212.0,2,Yes,InActive,144496.0,Stayed
15663134,535,Spain,Male,58,1,0.0,2,Yes,Active,11780.0,Left
15766683,549,Germany,Male,36,6,139422.0,1,No,InActive,83983.0,Left
15707219,844,France,Female,28,4,0.0,2,No,Active,123318.0,Stayed
15709232,586,Germany,Female,47,5,157099.0,2,Yes,Active,65482.0,Stayed
15801351,583,France,Male,40,3,0.0,2,Yes,InActive,47728.0,Stayed
15578747,701,Spain,Male,26,5,83600.0,1,No,Active,59195.0,Stayed
15675626,726,France,Male,28,2,0.0,1,No,InActive,98061.0,Stayed
15583736,829,Germany,Male,36,4,81796.0,2,Yes,InActive,90107.0,Stayed
15590011,749,Spain,Male,38,9,129378.0,1,Yes,Active,13549.0,Stayed
15609913,743,France,Female,46,9,0.0,1,Yes,InActive,113436.0,Stayed
15719479,619,Spain,Female,56,7,0.0,2,Yes,Active,42442.0,Stayed
15575147,699,France,Male,22,9,99339.0,1,Yes,InActive,68298.0,Left
15597309,749,Spain,Male,36,7,0.0,2,No,InActive,80135.0,Stayed
15648367,600,Germany,Female,29,6,74430.0,2,Yes,Active,96051.0,Stayed
15758031,760,Spain,Male,38,3,91242.0,1,No,Active,80682.0,Stayed
15751771,528,Germany,Male,32,2,99092.0,1,No,Active,111150.0,Stayed
15689288,630,France,Female,26,5,0.0,2,Yes,InActive,182612.0,Stayed
15731026,683,Germany,Female,39,2,100062.0,2,Yes,InActive,109201.0,Stayed
15775809,677,Germany,Female,26,6,98724.0,1,No,Active,151147.0,Stayed
15743076,669,Spain,Male,29,9,0.0,1,Yes,Active,93902.0,Stayed
15658258,693,France,Male,43,6,128760.0,1,Yes,InActive,36343.0,Stayed
15756321,612,Spain,Female,52,5,144773.0,1,No,InActive,98303.0,Left
15706799,719,Spain,Male,44,4,0.0,1,No,InActive,84973.0,Left
15775703,702,France,Male,26,2,71281.0,1,Yes,Active,108747.0,Left
15642636,755,France,Male,29,9,117036.0,1,Yes,Active,21862.0,Stayed
15704651,514,France,Male,26,1,0.0,2,No,InActive,121552.0,Stayed
15806771,753,France,Female,40,0,3769.0,2,Yes,InActive,177065.0,Left
15566735,548,Germany,Female,36,2,108914.0,2,Yes,Active,140460.0,Stayed
15681671,850,Germany,Male,28,2,101100.0,2,Yes,Active,35337.0,Stayed
15775949,612,France,Female,38,7,110615.0,1,Yes,Active,193503.0,Stayed
15586752,628,Germany,Male,33,8,152144.0,1,Yes,Active,32174.0,Stayed
15582519,479,France,Male,47,6,121797.0,1,No,Active,5812.0,Left
15658233,724,France,Female,41,5,109798.0,1,No,Active,149594.0,Stayed
15755330,512,Germany,Male,41,7,122403.0,1,No,Active,37440.0,Left
15605072,638,France,Female,43,3,145861.0,1,Yes,Active,142764.0,Left
15617538,834,Spain,Male,40,7,0.0,2,No,InActive,45039.0,Stayed
15591428,781,France,Male,29,9,0.0,2,No,InActive,172097.0,Stayed
15692142,707,Germany,Female,48,7,105087.0,1,Yes,Active,180345.0,Left
15692931,670,France,Male,22,2,114991.0,1,Yes,Active,37393.0,Stayed
15781127,663,Spain,Female,33,8,96769.0,1,Yes,Active,36864.0,Stayed
15677136,624,France,Female,23,5,0.0,2,No,InActive,132419.0,Stayed
15677828,598,France,Female,34,4,0.0,2,No,InActive,60894.0,Stayed
15567897,619,Germany,Male,23,5,132725.0,1,Yes,Active,143913.0,Stayed
15793641,792,France,Female,70,3,0.0,2,Yes,Active,172240.0,Stayed
15678333,683,France,Female,26,7,0.0,2,Yes,InActive,86620.0,Stayed
15630511,691,France,Female,33,6,0.0,2,Yes,InActive,164075.0,Stayed
15792627,765,Spain,Female,33,5,84558.0,1,Yes,Active,69039.0,Stayed
15717191,508,France,Male,49,1,93817.0,2,Yes,Active,132469.0,Left
15625716,637,France,Female,33,9,113914.0,1,No,Active,65316.0,Stayed
15710053,667,Germany,Female,44,5,140407.0,2,No,Active,57164.0,Stayed
15580043,575,Spain,Female,22,8,105229.0,1,Yes,Active,34397.0,Stayed
15601410,744,Spain,Female,46,1,0.0,3,Yes,Active,177432.0,Left
15684669,567,France,Female,41,9,137891.0,1,Yes,InActive,142009.0,Left
15619083,502,France,Female,35,6,0.0,2,Yes,Active,80618.0,Stayed
15692207,609,France,Female,53,6,0.0,2,Yes,Active,124218.0,Stayed
15730705,715,France,Male,37,9,165253.0,1,Yes,InActive,85286.0,Stayed
15749688,541,France,Male,32,8,0.0,2,No,InActive,40889.0,Stayed
15728542,850,France,Female,71,4,0.0,2,Yes,Active,107237.0,Stayed
15760063,595,Spain,Male,23,7,0.0,2,Yes,Active,168086.0,Stayed
15658982,650,Germany,Female,28,5,122034.0,3,No,Active,146663.0,Left
15758769,625,France,Female,44,7,0.0,1,Yes,InActive,4792.0,Stayed
15778481,817,France,Male,59,1,118963.0,1,Yes,Active,120820.0,Stayed
15661162,526,Spain,Male,49,2,0.0,1,Yes,InActive,114540.0,Left
15568164,850,France,Female,34,4,71380.0,2,Yes,Active,154001.0,Stayed
15601569,598,France,Female,40,2,171178.0,1,Yes,InActive,137981.0,Left
15772383,613,France,Male,36,9,131307.0,1,No,InActive,83344.0,Stayed
15667456,709,Spain,Male,62,3,0.0,2,Yes,Active,82195.0,Stayed
15672983,678,Spain,Female,27,5,87100.0,2,Yes,InActive,149551.0,Stayed
15799534,720,France,Male,71,5,183135.0,2,Yes,Active,197688.0,Stayed
15582847,662,France,Male,26,0,0.0,2,No,Active,72930.0,Stayed
15612478,525,France,Male,51,10,0.0,3,Yes,InActive,171045.0,Left
15709621,662,France,Male,31,3,0.0,2,No,Active,27731.0,Stayed
15802009,770,France,Female,33,6,0.0,2,Yes,Active,126132.0,Stayed
15698816,721,Spain,Female,33,4,72535.0,1,Yes,Active,103931.0,Stayed
15574830,633,Germany,Male,58,2,128137.0,2,Yes,InActive,147635.0,Left
15603082,701,France,Male,51,9,0.0,2,No,InActive,61962.0,Stayed
15685947,556,Germany,Male,42,0,115916.0,2,No,Active,125435.0,Left
15643048,639,France,Male,66,0,0.0,2,No,Active,42241.0,Stayed
15807568,632,France,Male,50,2,0.0,2,No,InActive,57943.0,Stayed
15597591,456,France,Male,29,5,107000.0,1,Yes,Active,153420.0,Stayed
15747558,729,Spain,Female,38,10,0.0,2,Yes,InActive,189727.0,Stayed
15756655,632,France,Female,34,2,0.0,2,No,InActive,165386.0,Stayed
15589949,433,Spain,Male,34,9,152807.0,1,Yes,InActive,19688.0,Stayed
15601012,802,France,Female,60,3,92887.0,1,Yes,InActive,39474.0,Left
15724269,670,France,Male,25,7,0.0,2,Yes,Active,144723.0,Stayed
15567506,738,Germany,Female,40,6,114941.0,2,Yes,Active,194896.0,Left
15791877,706,Germany,Male,34,0,140641.0,2,Yes,Active,77272.0,Stayed
15794360,592,Germany,Female,70,5,71817.0,2,Yes,InActive,105097.0,Left
15686538,522,France,Female,41,7,0.0,2,No,Active,176780.0,Stayed
15585985,746,France,Male,48,5,165282.0,1,Yes,InActive,153786.0,Left
15699257,651,Spain,Male,42,2,143146.0,2,Yes,InActive,43612.0,Stayed
15804104,494,France,Male,28,9,114732.0,2,No,Active,79480.0,Stayed
15727619,753,Germany,Female,46,9,113910.0,3,Yes,InActive,92320.0,Left
15740237,671,Germany,Male,36,2,116695.0,1,No,InActive,193202.0,Stayed
15801436,696,France,Male,42,4,0.0,1,No,InActive,126353.0,Left
15705735,577,Spain,Male,43,3,0.0,2,Yes,Active,135009.0,Stayed
15649359,587,France,Male,36,1,0.0,2,No,Active,17136.0,Stayed
15624892,712,Germany,Male,37,7,93979.0,2,Yes,InActive,60652.0,Stayed
15784918,498,Germany,Male,35,2,121968.0,2,No,Active,188343.0,Stayed
15584785,660,France,Male,37,2,97325.0,1,Yes,InActive,23292.0,Stayed
15797197,678,Spain,Male,29,6,0.0,2,Yes,InActive,64444.0,Stayed
15574858,530,France,Male,37,8,0.0,2,Yes,Active,288.0,Stayed
15794101,559,France,Female,48,2,0.0,2,No,Active,137961.0,Stayed
15743245,624,France,Male,42,3,145155.0,1,Yes,InActive,72170.0,Left
15791535,592,France,Male,28,5,137223.0,1,No,InActive,39609.0,Stayed
15605215,767,France,Male,48,9,0.0,2,No,Active,175458.0,Stayed
15771749,653,Germany,Female,38,5,114268.0,2,Yes,Active,89525.0,Stayed
15616833,678,Spain,Male,27,2,0.0,2,Yes,Active,13221.0,Stayed
15750728,586,Spain,Female,42,2,0.0,1,Yes,InActive,102889.0,Stayed
15769353,550,France,Female,40,8,150490.0,1,No,InActive,166468.0,Left
15770091,643,Germany,Male,28,9,160858.0,2,Yes,InActive,27149.0,Stayed
15716420,612,Spain,Male,39,5,170288.0,1,Yes,Active,59601.0,Stayed
15740602,674,Germany,Female,27,4,111568.0,1,No,Active,22026.0,Stayed
15796071,657,Spain,Male,29,7,83889.0,1,Yes,InActive,153060.0,Stayed
15811389,724,Germany,Female,35,0,171983.0,2,No,Active,167313.0,Stayed
15783875,500,France,Female,34,4,0.0,2,Yes,InActive,12834.0,Stayed
15671800,688,France,Male,20,8,137624.0,2,Yes,Active,197583.0,Stayed
15677288,599,France,Male,50,3,121160.0,1,No,InActive,4033.0,Left
15633525,631,France,Male,29,7,0.0,2,No,Active,125877.0,Stayed
15634606,634,Spain,Male,52,1,0.0,2,Yes,Active,176913.0,Stayed
15579207,545,France,Male,37,3,91184.0,1,Yes,InActive,105477.0,Stayed
15619892,644,Spain,Male,18,8,0.0,2,Yes,InActive,59172.0,Stayed
15567778,690,Germany,Female,54,1,144028.0,1,Yes,Active,108731.0,Left
15711750,711,France,Female,34,6,0.0,2,Yes,Active,175310.0,Stayed
15751084,712,France,Female,29,8,140171.0,1,Yes,Active,38170.0,Stayed
15768945,627,France,Male,27,1,62093.0,1,Yes,Active,105887.0,Stayed
15586931,694,Spain,Male,39,3,0.0,1,Yes,Active,95625.0,Stayed
15636353,534,Spain,Male,35,4,0.0,2,No,InActive,9541.0,Stayed
15623858,603,France,Male,45,9,0.0,1,No,InActive,148517.0,Stayed
15703354,808,France,Female,33,2,103517.0,1,Yes,InActive,113908.0,Stayed
15663987,723,Spain,Male,30,1,0.0,3,Yes,InActive,164648.0,Left
15780805,585,France,Female,35,2,0.0,2,Yes,InActive,98621.0,Left
15768566,706,France,Male,34,8,0.0,2,Yes,Active,37480.0,Stayed
15643229,671,France,Female,31,6,0.0,2,Yes,Active,15846.0,Stayed
15754940,597,Spain,Male,43,2,85162.0,1,No,Active,5104.0,Left
15676576,646,France,Female,43,8,143062.0,1,Yes,InActive,61938.0,Stayed
15800068,801,Spain,Female,46,6,0.0,2,Yes,Active,170009.0,Stayed
15648030,731,Spain,Female,33,5,137388.0,2,Yes,InActive,165001.0,Stayed
15668594,620,Germany,Female,25,1,137712.0,1,Yes,Active,76197.0,Stayed
15728709,484,Germany,Male,40,7,106901.0,2,No,InActive,118046.0,Stayed
15724181,647,Spain,Male,47,5,105603.0,2,Yes,Active,157361.0,Stayed
15647546,688,Germany,Female,40,8,150680.0,2,No,Active,196226.0,Stayed
15702601,680,Germany,Male,30,4,108300.0,2,No,Active,44385.0,Left
15567725,689,France,Female,46,7,52016.0,2,Yes,Active,72994.0,Stayed
15674179,513,Germany,Male,34,7,60515.0,1,No,InActive,124571.0,Stayed
15686957,553,Germany,Male,35,2,158584.0,2,Yes,InActive,43640.0,Stayed
15607690,689,Germany,Male,47,2,118812.0,2,No,InActive,31121.0,Stayed
15806546,517,Spain,Male,46,4,0.0,1,Yes,InActive,22373.0,Stayed
15632850,731,France,Male,37,8,0.0,2,Yes,Active,170338.0,Stayed
15709016,687,Germany,Female,47,1,91219.0,1,No,InActive,158845.0,Left
15638068,507,Spain,Male,32,7,0.0,2,Yes,InActive,67926.0,Stayed
15749345,468,France,Female,22,1,76319.0,1,Yes,Active,194783.0,Stayed
15791321,682,Spain,Female,58,4,0.0,1,Yes,InActive,176036.0,Stayed
15699095,603,France,Female,24,3,0.0,1,Yes,Active,198826.0,Left
15638329,522,Germany,Male,25,1,111432.0,1,Yes,Active,168684.0,Stayed
15575445,629,Spain,Male,41,10,150149.0,1,No,InActive,6936.0,Stayed
15752622,729,France,Female,32,7,38550.0,1,No,Active,179230.0,Stayed
15774507,574,France,Female,39,5,119014.0,1,Yes,InActive,103422.0,Stayed
15570857,677,Germany,Female,39,0,111214.0,2,Yes,Active,147578.0,Stayed
15599386,627,Germany,Male,28,5,71097.0,1,Yes,Active,130504.0,Stayed
15744913,788,Spain,Male,36,10,109633.0,1,Yes,Active,16149.0,Stayed
15647292,697,France,Male,63,7,148368.0,1,No,InActive,118862.0,Left
15728838,578,France,Male,45,1,148601.0,1,Yes,InActive,143397.0,Left
15584704,519,France,Male,48,10,71084.0,1,Yes,InActive,137959.0,Stayed
15749068,632,France,Female,40,9,139625.0,1,Yes,InActive,93703.0,Left
15622985,679,France,Female,39,4,0.0,1,No,InActive,172939.0,Left
15587676,699,France,Male,30,9,0.0,1,Yes,Active,108162.0,Stayed
15779496,615,France,Male,64,0,81564.0,2,No,Active,35896.0,Stayed
15733460,622,Spain,Male,36,9,0.0,2,Yes,Active,104853.0,Stayed
15711457,755,France,Female,28,7,124540.0,1,No,Active,188851.0,Stayed
15795290,767,France,Female,42,2,133616.0,1,Yes,InActive,28616.0,Stayed
15611223,752,Germany,Female,38,10,101648.0,2,Yes,InActive,172001.0,Stayed
15794159,633,France,Female,26,8,124282.0,1,Yes,Active,60117.0,Stayed
15780677,717,France,Female,59,4,0.0,2,Yes,Active,170529.0,Stayed
15690175,585,Spain,Male,45,0,0.0,2,No,InActive,189684.0,Stayed
15722599,751,France,Female,37,9,183614.0,2,No,InActive,49735.0,Stayed
15569976,754,Germany,Male,65,1,136186.0,1,Yes,Active,121530.0,Left
15707011,495,France,Male,47,10,137683.0,1,Yes,InActive,71071.0,Stayed
15702277,650,France,Male,34,4,106006.0,1,No,Active,142995.0,Stayed
15801915,529,France,Female,31,6,152311.0,1,Yes,InActive,13054.0,Stayed
15580213,585,France,Female,43,2,0.0,2,Yes,InActive,89403.0,Stayed
15637947,668,Spain,Male,32,1,134446.0,1,No,Active,111241.0,Stayed
15715888,591,France,Female,38,2,142289.0,1,No,Active,119639.0,Stayed
15732967,731,France,Male,19,6,0.0,2,Yes,Active,151582.0,Stayed
15737047,754,France,Female,45,6,0.0,1,Yes,InActive,73882.0,Left
15694039,650,Germany,Female,46,9,149004.0,2,Yes,InActive,176903.0,Stayed
15649457,588,Germany,Male,41,2,131341.0,2,No,Active,7035.0,Stayed
15742809,712,Spain,Female,29,7,77920.0,1,Yes,InActive,122548.0,Stayed
15637829,691,France,Female,34,7,0.0,2,No,Active,161559.0,Stayed
15633194,771,France,Female,41,10,108309.0,4,Yes,Active,137510.0,Left
15611635,678,Spain,Female,39,6,0.0,1,No,Active,185367.0,Stayed
15638774,719,Spain,Female,40,9,0.0,2,Yes,InActive,182224.0,Stayed
15722037,610,Germany,Male,36,7,115462.0,1,No,Active,42581.0,Stayed
